217,0,0.823529,0.176471,cluster12
225,0,0.833333,0.166667,cluster12
230,0,0.857143,0.142857,cluster12
284,0,0.8,0.2,cluster12
304,0,0.866667,0.133333,cluster12
326,0,0.833333,0.166667,cluster12
330,0,0.833333,0.166667,cluster12
331,0,0.857143,0.142857,cluster12
341,0,0.875,0.125,cluster12
346,0,0.818182,0.181818,cluster12
347,0,0.857143,0.142857,cluster12
350,0,0.805556,0.194444,cluster12
367,0,0.875,0.125,cluster12
371,0,0.846154,0.153846,cluster12
401,0,0.826667,0.173333,cluster12
406,0,0.818182,0.181818,cluster12
413,0,0.826667,0.173333,cluster12
431,0,0.875,0.125,cluster12
434,0,0.8,0.2,cluster12
446,0,0.833333,0.166667,cluster12
472,0,0.8,0.2,cluster12
489,0,0.8,0.2,cluster12
491,0,0.833333,0.166667,cluster12
504,0,0.846154,0.153846,cluster12
527,0,0.833333,0.166667,cluster12
570,0,0.8,0.2,cluster12
680,0,0.837838,0.162162,cluster12
725,0,0.814815,0.185185,cluster12
758,0,0.865169,0.134831,cluster12
798,0,0.825,0.175,cluster12
933,0,0.84,0.16,cluster12
940,0,0.833333,0.166667,cluster12
965,0,0.84,0.16,cluster12
1000,0,0.843243,0.156757,cluster12
1003,0,0.8,0.2,cluster12
1039,0,0.85,0.15,cluster12
1064,0,0.823529,0.176471,cluster12
1066,0,0.866667,0.133333,cluster12
1098,0,0.830189,0.169811,cluster12
1191,0,0.85,0.15,cluster12
1201,0,0.833333,0.166667,cluster12
1205,0,0.866667,0.133333,cluster12
1223,0,0.833333,0.166667,cluster12
1293,0,0.866667,0.133333,cluster12
1298,0,0.846154,0.153846,cluster12
1308,0,0.85,0.15,cluster12
1329,0,0.846154,0.153846,cluster12
1335,0,0.84,0.16,cluster12
1376,0,0.8,0.2,cluster12
1413,0,0.84375,0.15625,cluster12
1426,0,0.806818,0.193182,cluster12
1542,0,0.818182,0.181818,cluster12
1551,0,0.828571,0.171429,cluster12
1577,0,0.857143,0.142857,cluster12
1595,0,0.866667,0.133333,cluster12
1679,0,0.875,0.125,cluster12
1731,0,0.846154,0.153846,cluster12
1734,0,0.833333,0.166667,cluster12
1751,0,0.8,0.2,cluster12
1759,0,0.8,0.2,cluster12
1785,0,0.833333,0.166667,cluster12
1831,0,0.818182,0.181818,cluster12
1878,0,0.818182,0.181818,cluster12
1906,0,0.833333,0.166667,cluster12
1987,0,0.826087,0.173913,cluster12
2052,0,0.825758,0.174242,cluster12
2104,0,0.836364,0.163636,cluster12
2141,0,0.816667,0.183333,cluster12
2187,0,0.838983,0.161017,cluster12
2221,0,0.85,0.15,cluster12
2236,0,0.814815,0.185185,cluster12
2308,0,0.82,0.18,cluster12
2335,0,0.857143,0.142857,cluster12
70,0.233333,0.4,0.366667,cluster13
161,0.230769,0.384615,0.384615,cluster13
184,0.272727,0.363636,0.363636,cluster13
213,0.2,0.4,0.4,cluster13
251,0.222222,0.444444,0.333333,cluster13
328,0.25,0.375,0.375,cluster13
393,0.263158,0.347368,0.389474,cluster13
524,0.25,0.35,0.4,cluster13
605,0.204082,0.408163,0.387755,cluster13
624,0.227273,0.431818,0.340909,cluster13
631,0.153846,0.461538,0.384615,cluster13
659,0.28125,0.34375,0.375,cluster13
678,0.208333,0.4375,0.354167,cluster13
728,0.204545,0.454545,0.340909,cluster13
729,0.183333,0.466667,0.35,cluster13
746,0.266667,0.4,0.333333,cluster13
781,0.204082,0.367347,0.428571,cluster13
808,0.242424,0.424242,0.333333,cluster13
815,0.245614,0.403509,0.350877,cluster13
825,0.2,0.366667,0.433333,cluster13
957,0.1875,0.4375,0.375,cluster13
984,0.226667,0.36,0.413333,cluster13
1033,0.229167,0.395833,0.375,cluster13
1134,0.25,0.4,0.35,cluster13
1149,0.166667,0.466667,0.366667,cluster13
1207,0.2,0.4,0.4,cluster13
1294,0.16,0.44,0.4,cluster13
1311,0.272727,0.4,0.327273,cluster13
1439,0.235294,0.411765,0.352941,cluster13
1494,0.22973,0.364865,0.405405,cluster13
1647,0.2,0.44,0.36,cluster13
1655,0.266667,0.4,0.333333,cluster13
1686,0.185185,0.444444,0.37037,cluster13
1735,0.185185,0.481481,0.333333,cluster13
1742,0.1875,0.4375,0.375,cluster13
1846,0.181818,0.454545,0.363636,cluster13
1886,0.28,0.36,0.36,cluster13
1901,0.176471,0.470588,0.352941,cluster13
1914,0.25,0.375,0.375,cluster13
1924,0.2,0.425,0.375,cluster13
1935,0.25,0.425,0.325,cluster13
1959,0.255605,0.363229,0.381166,cluster13
1979,0.215385,0.407692,0.376923,cluster13
2085,0.21978,0.384615,0.395604,cluster13
2152,0.166667,0.458333,0.375,cluster13
2211,0.185185,0.419753,0.395062,cluster13
2223,0.219178,0.438356,0.342466,cluster13
2235,0.253731,0.373134,0.373134,cluster13
2249,0.230769,0.384615,0.384615,cluster13
2284,0.253012,0.421687,0.325301,cluster13
2302,0.192308,0.423077,0.384615,cluster13
2327,0.225,0.425,0.35,cluster13
2336,0.229508,0.42623,0.344262,cluster13
2340,0.176471,0.470588,0.352941,cluster13
2358,0.2,0.4,0.4,cluster13
2369,0.2,0.45,0.35,cluster13
2445,0.233333,0.433333,0.333333,cluster13
2455,0.25,0.34375,0.40625,cluster13
2531,0.214286,0.428571,0.357143,cluster13
2542,0.241379,0.344828,0.413793,cluster13
2,0,1,0,cluster14
21,0,0.96,0.04,cluster14
25,0,1,0,cluster14
37,0,1,0,cluster14
87,0,0.95082,0.04918,cluster14
111,0,0.964286,0.035714,cluster14
142,0,0.952381,0.047619,cluster14
150,0,0.984375,0.015625,cluster14
200,0,1,0,cluster14
246,0,0.95,0.05,cluster14
252,0,1,0,cluster14
261,0,1,0,cluster14
265,0,1,0,cluster14
293,0,1,0,cluster14
296,0,1,0,cluster14
299,0,1,0,cluster14
311,0,1,0,cluster14
316,0,1,0,cluster14
322,0,1,0,cluster14
329,0,1,0,cluster14
359,0,0.96,0.04,cluster14
362,0,1,0,cluster14
372,0,0.971429,0.028571,cluster14
430,0,0.954545,0.045455,cluster14
449,0,1,0,cluster14
457,0,1,0,cluster14
463,0,1,0,cluster14
480,0,0.962963,0.037037,cluster14
515,0,0.956522,0.043478,cluster14
522,0,0.973333,0.026667,cluster14
544,0,1,0,cluster14
564,0,1,0,cluster14
750,0,0.961538,0.038462,cluster14
859,0,0.966667,0.033333,cluster14
861,0,1,0,cluster14
1095,0,0.949495,0.050505,cluster14
1169,0,0.952381,0.047619,cluster14
1305,0,0.971429,0.028571,cluster14
1404,0,0.944444,0.055556,cluster14
1449,0,0.959184,0.040816,cluster14
1479,0,1,0,cluster14
1510,0,0.962963,0.037037,cluster14
1791,0,0.952381,0.047619,cluster14
1819,0,0.958333,0.041667,cluster14
1830,0,1,0,cluster14
1833,0,0.947368,0.052632,cluster14
1849,0,1,0,cluster14
1853,0,0.96,0.04,cluster14
1930,0,1,0,cluster14
1939,0,1,0,cluster14
1955,0,0.989474,0.010526,cluster14
1967,0,0.988024,0.011976,cluster14
2018,0,0.988166,0.011834,cluster14
2046,0,0.985119,0.014881,cluster14
2076,0,1,0,cluster14
2081,0,1,0,cluster14
2096,0,0.948454,0.051546,cluster14
2101,0,1,0,cluster14
2109,0,1,0,cluster14
2123,0,0.969231,0.030769,cluster14
2188,0,1,0,cluster14
2306,0,0.990291,0.009709,cluster14
2317,0,1,0,cluster14
2354,0,0.967742,0.032258,cluster14
2357,0,1,0,cluster14
2464,0,0.977273,0.022727,cluster14
2502,0,0.96,0.04,cluster14
2521,0,1,0,cluster14
2547,0,0.967742,0.032258,cluster14
46,0,0.181818,0.818182,cluster15
81,0,0.151515,0.848485,cluster15
97,0.033333,0.166667,0.8,cluster15
99,0,0.058824,0.941176,cluster15
103,0.038462,0.192308,0.769231,cluster15
155,0.12,0.08,0.8,cluster15
196,0,0.142857,0.857143,cluster15
215,0,0.166667,0.833333,cluster15
219,0,0.166667,0.833333,cluster15
223,0.090909,0.090909,0.818182,cluster15
226,0,0.095238,0.904762,cluster15
238,0.105263,0.157895,0.736842,cluster15
270,0.1,0.2,0.7,cluster15
272,0,0.2,0.8,cluster15
402,0.125,0.025,0.85,cluster15
424,0,0.166667,0.833333,cluster15
426,0.117647,0.176471,0.705882,cluster15
433,0.0625,0.1875,0.75,cluster15
450,0,0.210526,0.789474,cluster15
452,0,0.115385,0.884615,cluster15
551,0,0.125,0.875,cluster15
580,0,0.142857,0.857143,cluster15
582,0.148936,0.042553,0.808511,cluster15
599,0.083333,0.133333,0.783333,cluster15
634,0.122807,0.175439,0.701754,cluster15
679,0.075,0.15,0.775,cluster15
694,0.078947,0.131579,0.789474,cluster15
779,0,0.2,0.8,cluster15
875,0.131579,0.078947,0.789474,cluster15
884,0.090909,0.204545,0.704545,cluster15
995,0.003984,0.139442,0.856574,cluster15
1058,0.083333,0.166667,0.75,cluster15
1195,0.166667,0.083333,0.75,cluster15
1279,0.125,0.125,0.75,cluster15
1310,0.1,0.2,0.7,cluster15
1345,0.119048,0.095238,0.785714,cluster15
1405,0,0.130435,0.869565,cluster15
1421,0,0.083333,0.916667,cluster15
1431,0.042553,0.170213,0.787234,cluster15
1457,0.157895,0.052632,0.789474,cluster15
1483,0,0.076923,0.923077,cluster15
1618,0,0.2,0.8,cluster15
1765,0.111111,0.022222,0.866667,cluster15
1796,0,0.2,0.8,cluster15
1896,0.0625,0.1875,0.75,cluster15
1921,0.159091,0.136364,0.704545,cluster15
1958,0.1,0.1,0.8,cluster15
2003,0.103093,0.056701,0.840206,cluster15
2251,0.094118,0.141176,0.764706,cluster15
2276,0.137931,0.103448,0.758621,cluster15
2363,0.052632,0.105263,0.842105,cluster15
2450,0,0.117647,0.882353,cluster15
2478,0.142857,0.107143,0.75,cluster15
126,0.333333,0.416667,0.25,cluster16
156,0.382353,0.441176,0.176471,cluster16
191,0.333333,0.416667,0.25,cluster16
199,0.428571,0.428571,0.142857,cluster16
258,0.363636,0.454545,0.181818,cluster16
282,0.375,0.375,0.25,cluster16
291,0.4,0.4,0.2,cluster16
441,0.4,0.4,0.2,cluster16
529,0.428571,0.428571,0.142857,cluster16
571,0.416667,0.416667,0.166667,cluster16
615,0.371795,0.448718,0.179487,cluster16
633,0.395833,0.458333,0.145833,cluster16
667,0.383333,0.366667,0.25,cluster16
668,0.416667,0.433333,0.15,cluster16
670,0.372093,0.395349,0.232558,cluster16
697,0.363636,0.4,0.236364,cluster16
705,0.383333,0.416667,0.2,cluster16
720,0.4,0.44,0.16,cluster16
743,0.390244,0.45122,0.158537,cluster16
748,0.365854,0.414634,0.219512,cluster16
791,0.333333,0.433333,0.233333,cluster16
793,0.355932,0.423729,0.220339,cluster16
801,0.416667,0.416667,0.166667,cluster16
820,0.421053,0.368421,0.210526,cluster16
871,0.416667,0.416667,0.166667,cluster16
873,0.419355,0.387097,0.193548,cluster16
914,0.355556,0.444444,0.2,cluster16
956,0.380952,0.428571,0.190476,cluster16
1004,0.4,0.437037,0.162963,cluster16
1007,0.352941,0.426471,0.220588,cluster16
1045,0.357143,0.392857,0.25,cluster16
1046,0.369565,0.456522,0.173913,cluster16
1063,0.341463,0.439024,0.219512,cluster16
1071,0.380952,0.428571,0.190476,cluster16
1073,0.333333,0.444444,0.222222,cluster16
1080,0.390625,0.40625,0.203125,cluster16
1110,0.348837,0.372093,0.27907,cluster16
1237,0.379747,0.392405,0.227848,cluster16
1261,0.393939,0.454545,0.151515,cluster16
1262,0.380952,0.380952,0.238095,cluster16
1267,0.333333,0.404762,0.261905,cluster16
1334,0.36,0.4,0.24,cluster16
1418,0.4,0.433333,0.166667,cluster16
1530,0.351351,0.405405,0.243243,cluster16
1583,0.388889,0.388889,0.222222,cluster16
1622,0.382353,0.441176,0.176471,cluster16
1635,0.434783,0.391304,0.173913,cluster16
1641,0.375,0.4375,0.1875,cluster16
1706,0.363636,0.363636,0.272727,cluster16
1755,0.333333,0.466667,0.2,cluster16
1790,0.35,0.4,0.25,cluster16
1818,0.416667,0.416667,0.166667,cluster16
1851,0.333333,0.4,0.266667,cluster16
1867,0.4,0.4,0.2,cluster16
1882,0.333333,0.444444,0.222222,cluster16
1885,0.363636,0.409091,0.227273,cluster16
1965,0.4,0.430769,0.169231,cluster16
1976,0.361111,0.440476,0.198413,cluster16
2089,0.402299,0.45977,0.137931,cluster16
2197,0.376923,0.461538,0.161538,cluster16
2296,0.378378,0.459459,0.162162,cluster16
2301,0.408163,0.387755,0.204082,cluster16
2427,0.363636,0.409091,0.227273,cluster16
38,0.166667,0.833333,0,cluster17
65,0.181818,0.772727,0.045455,cluster17
134,0.142857,0.785714,0.071429,cluster17
170,0.189189,0.783784,0.027027,cluster17
336,0.133333,0.8,0.066667,cluster17
343,0.166667,0.833333,0,cluster17
377,0.142857,0.771429,0.085714,cluster17
382,0.166667,0.791667,0.041667,cluster17
388,0.2,0.79,0.01,cluster17
391,0.166667,0.766667,0.066667,cluster17
419,0.179487,0.74359,0.076923,cluster17
429,0.142857,0.785714,0.071429,cluster17
437,0.152542,0.79661,0.050847,cluster17
465,0.2,0.8,0,cluster17
520,0.142857,0.742857,0.114286,cluster17
521,0.137931,0.758621,0.103448,cluster17
587,0.183673,0.816327,0,cluster17
589,0.153846,0.769231,0.076923,cluster17
602,0.161972,0.767606,0.070423,cluster17
677,0.1875,0.7875,0.025,cluster17
712,0.137931,0.824713,0.037356,cluster17
716,0.177215,0.740506,0.082278,cluster17
774,0.15,0.766667,0.083333,cluster17
817,0.175439,0.719298,0.105263,cluster17
867,0.147059,0.735294,0.117647,cluster17
942,0.2,0.7,0.1,cluster17
1005,0.171171,0.792793,0.036036,cluster17
1038,0.137931,0.758621,0.103448,cluster17
1042,0.132353,0.764706,0.102941,cluster17
1044,0.2,0.733333,0.066667,cluster17
1069,0.190476,0.714286,0.095238,cluster17
1078,0.186916,0.71028,0.102804,cluster17
1113,0.144928,0.782609,0.072464,cluster17
1121,0.152542,0.813559,0.033898,cluster17
1168,0.166667,0.766667,0.066667,cluster17
1177,0.146341,0.780488,0.073171,cluster17
1215,0.181818,0.745455,0.072727,cluster17
1264,0.2,0.76,0.04,cluster17
1353,0.173333,0.786667,0.04,cluster17
1369,0.162162,0.783784,0.054054,cluster17
1444,0.152542,0.779661,0.067797,cluster17
1481,0.178571,0.785714,0.035714,cluster17
1501,0.135802,0.814815,0.049383,cluster17
1593,0.15,0.75,0.1,cluster17
1623,0.148936,0.808511,0.042553,cluster17
1630,0.171429,0.771429,0.057143,cluster17
1653,0.173077,0.769231,0.057692,cluster17
1659,0.190476,0.714286,0.095238,cluster17
1662,0.2,0.7,0.1,cluster17
1677,0.2,0.8,0,cluster17
1688,0.2,0.775,0.025,cluster17
1702,0.166667,0.722222,0.111111,cluster17
1707,0.2,0.7,0.1,cluster17
1730,0.181818,0.727273,0.090909,cluster17
1757,0.166667,0.75,0.083333,cluster17
1850,0.166667,0.766667,0.066667,cluster17
1857,0.181818,0.818182,0,cluster17
1859,0.181818,0.818182,0,cluster17
1868,0.166667,0.805556,0.027778,cluster17
1927,0.178947,0.810526,0.010526,cluster17
1952,0.166667,0.75,0.083333,cluster17
2002,0.157233,0.754717,0.08805,cluster17
2057,0.165714,0.788571,0.045714,cluster17
2065,0.215596,0.779817,0.004587,cluster17
2067,0.176923,0.823077,0,cluster17
2068,0.160338,0.767932,0.07173,cluster17
2098,0.207792,0.753247,0.038961,cluster17
2105,0.176471,0.72549,0.098039,cluster17
2110,0.176471,0.722689,0.10084,cluster17
2156,0.170213,0.765957,0.06383,cluster17
2204,0.162602,0.772358,0.065041,cluster17
2215,0.171717,0.717172,0.111111,cluster17
2346,0.15493,0.774648,0.070423,cluster17
2355,0.210526,0.754386,0.035088,cluster17
2423,0.131579,0.763158,0.105263,cluster17
2436,0.152542,0.762712,0.084746,cluster17
2480,0.2,0.733333,0.066667,cluster17
32,0.5,0.25,0.25,cluster18
44,0.5,0.25,0.25,cluster18
61,0.5,0.25,0.25,cluster18
72,0.535714,0.25,0.214286,cluster18
189,0.545455,0.181818,0.272727,cluster18
247,0.5,0.25,0.25,cluster18
396,0.52381,0.257143,0.219048,cluster18
546,0.553571,0.142857,0.303571,cluster18
610,0.491803,0.245902,0.262295,cluster18
651,0.530612,0.244898,0.22449,cluster18
688,0.583333,0.208333,0.208333,cluster18
787,0.609756,0.182927,0.207317,cluster18
803,0.571429,0.142857,0.285714,cluster18
842,0.576923,0.192308,0.230769,cluster18
887,0.571429,0.228571,0.2,cluster18
908,0.548387,0.258065,0.193548,cluster18
982,0.555556,0.15873,0.285714,cluster18
1006,0.54386,0.280702,0.175439,cluster18
1017,0.571429,0.2,0.228571,cluster18
1143,0.555556,0.222222,0.222222,cluster18
1147,0.577778,0.133333,0.288889,cluster18
1157,0.518519,0.259259,0.222222,cluster18
1377,0.608696,0.173913,0.217391,cluster18
1389,0.52381,0.190476,0.285714,cluster18
1395,0.517241,0.241379,0.241379,cluster18
1407,0.545455,0.227273,0.227273,cluster18
1485,0.55,0.25,0.2,cluster18
1517,0.583333,0.166667,0.25,cluster18
1529,0.516129,0.193548,0.290323,cluster18
1534,0.583333,0.166667,0.25,cluster18
1604,0.608696,0.173913,0.217391,cluster18
1678,0.538462,0.153846,0.307692,cluster18
1711,0.5,0.25,0.25,cluster18
1774,0.555556,0.222222,0.222222,cluster18
1778,0.6,0.2,0.2,cluster18
1804,0.5,0.208333,0.291667,cluster18
1843,0.588235,0.235294,0.176471,cluster18
1936,0.536082,0.14433,0.319588,cluster18
2021,0.548077,0.269231,0.182692,cluster18
2108,0.56,0.22,0.22,cluster18
2125,0.533333,0.233333,0.233333,cluster18
2151,0.588235,0.159664,0.252101,cluster18
2234,0.555556,0.148148,0.296296,cluster18
2298,0.52,0.26,0.22,cluster18
2372,0.529412,0.176471,0.294118,cluster18
2382,0.605263,0.210526,0.184211,cluster18
2384,0.507246,0.217391,0.275362,cluster18
2386,0.515152,0.212121,0.272727,cluster18
2499,0.526316,0.157895,0.315789,cluster18
2520,0.555556,0.222222,0.222222,cluster18
104,0.214286,0.071429,0.714286,cluster19
152,0.222222,0.055556,0.722222,cluster19
165,0.25,0.125,0.625,cluster19
314,0.25,0.125,0.625,cluster19
353,0.192308,0.096154,0.711538,cluster19
404,0.25,0.016667,0.733333,cluster19
556,0.222222,0.111111,0.666667,cluster19
563,0.25,0.125,0.625,cluster19
628,0.222222,0.044444,0.733333,cluster19
686,0.230769,0.038462,0.730769,cluster19
689,0.23913,0.065217,0.695652,cluster19
890,0.344828,0.034483,0.62069,cluster19
938,0.333333,0.033333,0.633333,cluster19
999,0.240506,0.088608,0.670886,cluster19
1011,0.2,0.12381,0.67619,cluster19
1047,0.315789,0.017544,0.666667,cluster19
1106,0.285714,0.057143,0.657143,cluster19
1155,0.338983,0.016949,0.644068,cluster19
1185,0.285714,0.071429,0.642857,cluster19
1218,0.263158,0.026316,0.710526,cluster19
1283,0.25,0.083333,0.666667,cluster19
1333,0.214286,0.071429,0.714286,cluster19
1371,0.185185,0.111111,0.703704,cluster19
1410,0.243243,0.081081,0.675676,cluster19
1455,0.190476,0.095238,0.714286,cluster19
1552,0.32,0.08,0.6,cluster19
1795,0.222222,0.055556,0.722222,cluster19
1889,0.266667,0.133333,0.6,cluster19
1947,0.285714,0.028571,0.685714,cluster19
1977,0.363636,0.009091,0.627273,cluster19
1998,0.25,0.107143,0.642857,cluster19
2019,0.360465,0.011628,0.627907,cluster19
2147,0.333333,0.016667,0.65,cluster19
2189,0.253333,0.12,0.626667,cluster19
2208,0.228571,0.114286,0.657143,cluster19
2222,0.268657,0.059701,0.671642,cluster19
2226,0.315217,0.054348,0.630435,cluster19
2237,0.285714,0.119048,0.595238,cluster19
2253,0.285714,0.053571,0.660714,cluster19
2258,0.265957,0.053191,0.680851,cluster19
2271,0.3,0.02,0.68,cluster19
2299,0.326531,0.040816,0.632653,cluster19
2334,0.266667,0.066667,0.666667,cluster19
2416,0.179487,0.128205,0.692308,cluster19
2433,0.25641,0.076923,0.666667,cluster19
2444,0.227273,0.090909,0.681818,cluster19
59,0.285714,0.142857,0.571429,cluster2
101,0.344828,0.068966,0.586207,cluster2
145,0.428571,0.142857,0.428571,cluster2
381,0.416667,0.041667,0.541667,cluster2
400,0.285714,0.171429,0.542857,cluster2
427,0.333333,0.133333,0.533333,cluster2
488,0.366667,0.2,0.433333,cluster2
598,0.289855,0.144928,0.565217,cluster2
616,0.384615,0.076923,0.538462,cluster2
618,0.372093,0.162791,0.465116,cluster2
744,0.423729,0.050847,0.525424,cluster2
783,0.333333,0.166667,0.5,cluster2
796,0.384615,0.184615,0.430769,cluster2
839,0.444444,0.055556,0.5,cluster2
897,0.411765,0.117647,0.470588,cluster2
918,0.4,0.04,0.56,cluster2
920,0.41791,0.119403,0.462687,cluster2
